id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0437,1979-05-08,15.35,21.1,9.6,,,,,,,,0,,,6.282674,58,14.8,,83,12.8,,9.6,,12,,,,11.7,,,1.6,,0,
NH0437,1979-05-09,14.55,19.7,9.4,,,,,,,,0,,,5.920482,55,15.2,,86,13.2,,4.8,,6,,,,11.2,,,1.2,,0,
NH0437,1979-05-10,16.25,23.3,9.2,,,,,,,,0,,,7.418545,69,15.9,,84,13.9,,5.6,,7,,,,12.9,,,1.6,,0,
NH0437,1979-05-11,17.3,23.3,11.3,,,,,,,,0,,,6.289711,59,18.1,,84,15.9,,5.6,,7,,,,11.5,,,1.4,,0,
NH0437,1979-05-12,17.75,23.5,12,,,,,,,,0,,,9.002607,84,17.5,,86,15.4,,8,,10,,,,14.6,,,1.8,,0,
NH0437,1979-05-13,16.3,22.3,10.3,,,,,,,,0,,,3.821739,36,15.5,,84,13.5,,5.6,,7,,,,8.5,,,1.4,,0,
NH0437,1979-05-14,15.05,21.8,8.3,,,,,,,,0,,,7.58611,71,16.6,,86,14.6,,4,,5,,,,12.8,,,1.2,,0,
NH0437,1979-05-15,16.6,25.5,7.7,,,,,,,,0,,,8.430588,79,17.1,,86,15,,4.8,,6,,,,13.7,,,1.5,,0,
NH0437,1979-05-16,20.55,29,12.1,,,,,,,,3.5,,,8.058747,76,22,,86,19,,8,,10,,,,13.2,,,1.9,,0,
NH0437,1979-05-17,21.55,23.7,19.4,,,,,,,,84.7,,,0.8327469,8,24.5,,91,20.8,,8,,10,,,,4.9,,,1,,0,
NH0437,1979-05-18,15.85,21,10.7,,,,,,,,3.5,,,,0,15.3,,87,13.3,,9.6,,12,,,,3.9,,,1.2,,0,
NH0437,1979-05-19,14.45,20.6,8.3,,,,,,,,0,,,7.888747,75,15.2,,87,13.2,,4,,5,,,,12.8,,,1.1,,0,
NH0437,1979-05-20,17.5,24,11,,,,,,,,0,,,8.837536,84,16,,81,14,,4.8,,6,,,,13.8,,,1.6,,0,
NH0437,1979-05-21,22.3,29.1,15.5,,,,,,,,0,,,6.125818,58,25.9,,84,21.7,,9.6,,12,,,,10.7,,,1.6,,0,
NH0437,1979-05-22,16.85,21.7,12,,,,,,,,0,,,8.240507,78,14.8,,81,12.8,,9.6,,12,,,,13,,,1.8,,0,
NH0437,1979-05-23,14.6,18.5,10.7,,,,,,,,0,,,8.386942,80,12.8,,81,10.6,,4.8,,6,,,,13.1,,,1.4,,0,
NH0437,1979-05-24,14.9,21.3,8.5,,,,,,,,0,,,8.986178,86,13.5,,79,11.4,,7.2,,9,,,,13.7,,,1.5,,0,
NH0437,1979-05-25,15.5,21.3,9.7,,,,,,,,0,,,8.041777,77,14,,83,12,,8.8,,11,,,,12.6,,,1.6,,0,
NH0437,1979-05-26,12.4,17,7.8,,,,,,,,0,,,8.915363,85,10.9,,75,8.2,,8,,10,,,,13.5,,,1.4,,0,
NH0437,1979-05-27,12.7,20.1,5.3,,,,,,,,0,,,7.13416,68,10.6,,71,7.8,,8,,10,,,,11.5,,,1.5,,2.756756,
NH0437,1979-05-28,14.15,20.7,7.6,,,,,,,,0,,,6.534571,63,12.8,,74,10.6,,16.8,,21,,,,10.8,,,1.8,,0,
NH0437,1979-05-29,9.15,12.3,6,,,,,,,,0,,,6.945529,67,9.8,,81,6.7,,18.4,,23,,,,11.2,,,1.3,,3.809524,
NH0437,1979-05-30,7.45,12.6,2.3,,,,,,,,0,,,8.841807,85,7.8,,78,3.4,,10.4,,13,,,,13.2,,,1.2,,10.95146,
NH0437,1979-05-31,9.2,17.9,0.5,,,,,,,,0,,,9.074412,87,8.7,,72,5,,7.2,,9,,,,13.4,,,1.1,,8.965517,
NH0437,1979-06-01,11.75,19.1,4.4,,,,,,,,0,,,9.026554,87,11.1,,77,8.5,,8,,10,,,,13.3,,,1.2,,4.244897,
NH0437,1979-06-02,15.15,22.7,7.6,,,,,,,,0,,,9.070111,87,13.1,,78,11,,6.4,,8,,,,13.3,,,1.4,,0,
NH0437,1979-06-03,16.4,23.9,8.9,,,,,,,,0,,,9.018004,87,14.8,,80,12.8,,8,,10,,,,13.2,,,1.5,,0,
NH0437,1979-06-04,13.25,18.8,7.7,,,,,,,,0,,,5.005808,48,12.4,,78,10.1,,10.4,,13,,,,8.9,,,1.3,,0,
NH0437,1979-06-05,10.1,14.9,5.3,,,,,,,,0,,,0.02427977,0,9,,76,5.4,,6.4,,8,,,,3.6,,,1.2,,4.25,
NH0437,1979-06-06,9.2,15.5,2.9,,,,,,,,0,,,8.84777,86,9.3,,76,5.9,,5.6,,7,,,,12.9,,,0.9,,7.809523,
NH0437,1979-06-07,11.4,17.3,5.5,,,,,,,,0,,,8.691361,84,9.9,,77,6.8,,4,,5,,,,12.7,,,1,,3.050848,
NH0437,1979-06-08,11.85,20.7,3,,,,,,,,0,,,8.912976,86,9.9,,77,6.8,,2.4,,3,,,,12.9,,,0.9,,5.423728,
NH0437,1979-06-09,11.95,20.7,3.2,,,,,,,,0,,,8.847261,86,10.9,,79,8.2,,5.6,,7,,,,12.8,,,1,,5.211428,
NH0437,1979-06-10,12.35,16.9,7.8,,,,,,,,1,,,0.2697064,3,13,,86,10.9,,6.4,,8,,,,3.8,,,0.7,,0,
NH0437,1979-06-11,14.6,20.7,8.5,,,,,,,,0,,,5.16432,50,15.5,,84,13.5,,6.4,,8,,,,8.9,,,0.9,,0,
NH0437,1979-06-12,11.25,18.2,4.3,,,,,,,,0,,,8.827762,86,10.2,,77,7.3,,7.2,,9,,,,12.7,,,1.1,,4.66187,
NH0437,1979-06-13,7.45,12.5,2.4,,,,,,,,0,,,8.46452,82,8.4,,77,4.5,,12,,15,,,,12.3,,,1,,10.93069,
NH0437,1979-06-14,4.75,10.7,-1.2,,,,,,,,0,,,8.675587,84,6.6,,79,1.1,,4,,5,,,,12.5,,,0.6,,16.53782,
NH0437,1979-06-15,5.9,13.7,-1.9,,,,,,,,0,,,8.595958,84,8.5,,83,4.6,,4,,5,,,,12.4,,,0.5,,13.69231,
NH0437,1979-06-16,9.75,15.9,3.6,,,,,,,,0,,,0.02369487,0,10.1,,79,7.1,,5.6,,7,,,,3.5,,,0.8,,6.634147,
NH0437,1979-06-17,11.5,16.1,6.9,,,,,,,,0,,,0.221084,2,11.9,,82,9.5,,3.2,,4,,,,3.7,,,0.7,,0.2608693,
NH0437,1979-06-18,16.05,21.1,11,,,,,,,,0,,,1.287863,12,16.4,,84,14.4,,6.4,,8,,,,4.8,,,0.9,,0,
NH0437,1979-06-19,20.25,26.9,13.6,,,,,,,,0,,,8.447815,82,18.1,,81,15.9,,5.6,,7,,,,12.2,,,1.7,,0,
NH0437,1979-06-20,18.65,23.8,13.5,,,,,,,,0,,,6.034842,59,19,,89,16.7,,5.6,,7,,,,9.7,,,1.2,,0,
NH0437,1979-06-21,23.75,30.1,17.4,,,,,,,,0,,,6.231401,61,20.5,,81,17.9,,7.2,,9,,,,9.9,,,2.2,,0,
NH0437,1979-06-22,22.4,28.5,16.3,,,,,,,,0,,,7.78138,76,18.8,,75,16.5,,9.6,,12,,,,11.5,,,2.3,,0,
NH0437,1979-06-23,15,21.1,8.9,,,,,,,,0,,,6.812917,66,16.9,,87,14.9,,11.2,,14,,,,10.5,,,0.8,,0,
NH0437,1979-06-24,9.65,15.8,3.5,,,,,,,,0,,,8.842723,86,8.7,,74,5,,5.6,,7,,,,12.6,,,1,,6.829268,
NH0437,1979-06-25,10.85,19.9,1.8,,,,,,,,0,,,8.934461,87,9,,72,5.4,,3.2,,4,,,,12.7,,,0.9,,6.895027,
NH0437,1979-06-26,11.1,19.7,2.5,,,,,,,,0,,,8.927221,87,8.7,,74,5,,4,,5,,,,12.7,,,1,,6.279069,
NH0437,1979-06-27,11.85,20.4,3.3,,,,,,,,0,,,8.531313,83,12.2,,78,9.9,,4.8,,6,,,,12.3,,,0.8,,5.192983,
NH0437,1979-06-28,17.45,23,11.9,,,,,,,,0,,,6.782366,66,16,,86,14,,7.2,,9,,,,10.5,,,1.4,,0,
NH0437,1979-06-29,21.4,28.4,14.4,,,,,,,,0,,,7.831577,76,18.9,,78,16.6,,8.8,,11,,,,11.6,,,2,,0,
NH0437,1979-06-30,19.8,25.4,14.2,,,,,,,,31.2,,,5.794054,56,19.3,,81,16.9,,12.8,,16,,,,9.5,,,1.7,,0,
NH0437,1979-07-01,15.35,17.1,13.6,,,,,,,,1.4,,,1.643582,16,15.5,,91,13.5,,8,,10,,,,5.2,,,1,,0,
NH0437,1979-07-02,13.85,15.8,11.9,,,,,,,,0,,,1.153908,11,14.2,,89,12.2,,13.6,,17,,,,4.7,,,1,,0,
NH0437,1979-07-03,13.55,14.6,12.5,,,,,,,,0,,,,0,14,,89,12,,7.2,,9,,,,3.5,,,0.8,,0,
NH0437,1979-07-04,11.35,14.7,8,,,,,,,,0,,,0.1766467,2,12.7,,90,10.5,,6.4,,8,,,,3.7,,,0.6,,0,
NH0437,1979-07-05,10.35,15.1,5.6,,,,,,,,0,,,8.670391,84,10.3,,80,7.4,,9.6,,12,,,,12.6,,,1,,3.536842,
NH0437,1979-07-06,13.05,17.3,8.8,,,,,,,,0,,,2.922005,28,11.5,,85,9,,4.8,,6,,,,6.6,,,1.1,,0,
NH0437,1979-07-07,13.55,18,9.1,,,,,,,,0,,,6.044255,58,14.4,,86,12.4,,8,,10,,,,9.9,,,0.9,,0,
NH0437,1979-07-08,11.55,16,7.1,,,,,,,,0,,,8.960713,86,11.3,,84,8.8,,7.2,,9,,,,13,,,1,,0,
NH0437,1979-07-09,10.15,16.9,3.4,,,,,,,,0,,,9.021002,87,10.7,,85,8,,4,,5,,,,13.1,,,0.8,,6.4,
NH0437,1979-07-10,11.6,17.9,5.3,,,,,,,,0,,,9.078983,87,12.5,,85,10.3,,4.8,,6,,,,13.2,,,0.8,,3.238095,
NH0437,1979-07-11,14.05,21.1,7,,,,,,,,0,,,8.381492,81,14.3,,84,12.3,,6.4,,8,,,,12.5,,,1,,0,
NH0437,1979-07-12,17.55,22.8,12.3,,,,,,,,0,,,7.122898,68,15.4,,81,13.4,,7.2,,9,,,,11.2,,,1.6,,0,
NH0437,1979-07-13,18.7,24.1,13.3,,,,,,,,1.5,,,4.55997,44,16.8,,84,14.8,,3.2,,4,,,,8.5,,,1.3,,0,
NH0437,1979-07-14,17.25,19.9,14.6,,,,,,,,3.1,,,1.918435,18,17.3,,89,15.2,,8.8,,11,,,,5.7,,,1.1,,0,
NH0437,1979-07-15,10.45,16,4.9,,,,,,,,0,,,7.847239,75,9.7,,76,6.5,,12,,15,,,,12.1,,,1.4,,4.54054,
NH0437,1979-07-16,8.4,15.3,1.5,,,,,,,,0,,,9.00882,86,8.5,,79,4.6,,4,,5,,,,13.4,,,0.9,,9.565217,
NH0437,1979-07-17,11.8,18.4,5.2,,,,,,,,0,,,0.2808611,3,10.5,,77,7.7,,8,,10,,,,4,,,1.3,,3.272728,
NH0437,1979-07-18,10.65,14.5,6.8,,,,,,,,0,,,9.002182,86,11.4,,87,8.9,,15.2,,19,,,,13.5,,,1.1,,0.6233761,
NH0437,1979-07-19,6.3,10,2.6,,,,,,,,0,,,1.985079,19,9.1,,87,5.6,,12.8,,16,,,,5.9,,,0.6,,14.27027,
NH0437,1979-07-20,6.6,14,-0.8,,,,,,,,0,,,9.171373,87,7,,75,1.9,,3.2,,4,,,,13.8,,,0.9,,12.64865,
NH0437,1979-07-21,10.35,19.5,1.2,,,,,,,,0,,,9.207,87,8.6,,69,4.8,,4.8,,6,,,,13.9,,,1.2,,7.606558,
NH0437,1979-07-22,13.35,21.9,4.8,,,,,,,,0,,,8.969011,85,10.2,,74,7.3,,3.2,,4,,,,13.7,,,1.3,,3.087719,
NH0437,1979-07-23,15.05,23.7,6.4,,,,,,,,0,,,9.001957,85,13.7,,77,11.6,,8,,10,,,,13.8,,,1.5,,0.8323697,
NH0437,1979-07-24,19.95,27.2,12.7,,,,,,,,0,,,7.596251,72,23.1,,86,19.8,,6.4,,8,,,,12.3,,,1.4,,0,
NH0437,1979-07-25,20.35,26.4,14.3,,,,,,,,0,,,8.257716,78,20.7,,82,18.1,,8.8,,11,,,,13.1,,,1.9,,0,
NH0437,1979-07-26,19.15,25.1,13.2,,,,,,,,0,,,3.393018,32,22,,89,19,,12,,15,,,,7.7,,,1,,0,
NH0437,1979-07-27,27.3,34,20.6,,,,,,,,0,,,8.761487,82,27.7,,81,22.8,,11.2,,14,,,,13.8,,,3.4,,0,
NH0437,1979-07-28,28.35,34.6,22.1,,,,,,,,0,,,8.434553,79,26.9,,76,22.3,,13.6,,17,,,,13.5,,,3.9,,0,
NH0437,1979-07-29,27.3,33.4,21.2,,,,,,,,0,,,8.987301,84,24.7,,75,20.9,,13.6,,17,,,,14.2,,,3.9,,0,
NH0437,1979-07-30,26.4,33.6,19.2,,,,,,,,0,,,9.184026,86,20.7,,67,18.1,,13.6,,17,,,,14.5,,,4.1,,0,
